N,E,psi,u,v,r
448.638,-225.056,2.4913,0.000855767,0,0,
448.638,-225.056,2.4913,0.000855767,0,0,
449.673,-225.269,2.5421,0.0014953,0,0,
449.673,-225.269,2.5421,0.0014953,0,0,
449.245,-224.051,2.49426,0.00264173,0,0,
449.245,-224.051,2.49426,0.00264173,0,0,
448.531,-224.629,2.41946,0.00121121,0,0,
448.531,-224.629,2.41946,0.00121121,0,0,
448.744,-224.166,2.24889,-0.000463178,0,0,
448.744,-224.166,2.24889,-0.000463178,0,0,
447.817,-224.68,2.05026,0.00114939,0,0,
447.817,-224.68,2.05026,0.00114939,0,0,
448.353,-225.496,1.92014,-0.00136268,0,0,
448.353,-225.496,1.92014,-0.00136268,0,0,
447.713,-224.777,1.69308,-0.000161019,0,0,
447.713,-224.777,1.69308,-0.000161019,0,0,
447.191,-225.924,1.52688,-0.000492257,0,0,
447.191,-225.924,1.52688,-0.000492257,0,0,
446.036,-225.429,1.3719,0.0024614,0,0,
446.036,-225.429,1.3719,0.0024614,0,0,
445.905,-225.175,1.30363,5.73499e-06,0,0,
445.905,-225.175,1.30363,5.73499e-06,0,0,
446.394,-226.265,1.14428,-0.00130425,0,0,
446.394,-226.265,1.14428,-0.00130425,0,0,
445.462,-225.537,1.04926,-3.45574e-05,0,0,
445.462,-225.537,1.04926,-3.45574e-05,0,0,
444.921,-225.022,0.979238,0.000626687,0,0,
444.921,-225.022,0.979238,0.000626687,0,0,
445.286,-226.622,0.930323,0.00238462,0,0,
445.286,-226.622,0.930323,0.00238462,0,0,
444.097,-225.668,0.766824,-0.000453545,0,0,
444.097,-225.668,0.766824,-0.000453545,0,0,
443.131,-224.607,0.629614,0.000746769,0,0,
443.131,-224.607,0.629614,0.000746769,0,0,
443.525,-226.252,0.41015,-2.38132e-05,0,0,
443.525,-226.252,0.41015,-2.38132e-05,0,0,
442.98,-225.798,0.272168,0.000615458,0,0,
442.98,-225.798,0.272168,0.000615458,0,0,
443.022,-225.165,-0.0839251,0.00103965,0,0,
443.022,-225.165,-0.0839251,0.00103965,0,0,
442.565,-224.667,-0.432191,-0.00173567,0,0,
442.565,-224.667,-0.432191,-0.00173567,0,0,
442.727,-223.866,-0.793243,0.000644481,0,0,
442.727,-223.866,-0.793243,0.000644481,0,0,
442.591,-223.497,-0.972736,0.000736207,0,0,
442.591,-223.497,-0.972736,0.000736207,0,0,
442.573,-222.703,-1.38018,0.000415343,0,0,
442.573,-222.703,-1.38018,0.000415343,0,0,
443.743,-222.836,-1.63657,-0.000105738,0,0,
443.743,-222.836,-1.63657,-0.000105738,0,0,
443.28,-222.63,-1.77964,-0.000299614,0,0,
443.28,-222.63,-1.77964,-0.000299614,0,0,
444.022,-223.069,-1.77251,-0.00205743,0,0,
444.022,-223.069,-1.77251,-0.00205743,0,0,
443.519,-223.193,-1.83067,-0.000574906,0,0,
443.519,-223.193,-1.83067,-0.000574906,0,0,
443.228,-222.71,-1.71107,-3.26265e-06,0,0,
443.228,-222.71,-1.71107,-3.26265e-06,0,0,
443.001,-223.441,-1.57343,0.000931906,0,0,
443.001,-223.441,-1.57343,0.000931906,0,0,
442.975,-223.348,-1.43411,-9.24552e-05,0,0,
442.975,-223.348,-1.43411,-9.24552e-05,0,0,
442.093,-223.627,-1.20421,-0.00103089,0,0,
442.093,-223.627,-1.20421,-0.00103089,0,0,
441.803,-223.281,-0.998916,-0.000508375,0,0,
441.803,-223.281,-0.998916,-0.000508375,0,0,
441.408,-223.221,-0.811693,-0.000447509,0,0,
441.408,-223.221,-0.811693,-0.000447509,0,0,
440.463,-223.83,-0.749823,-0.000936227,0,0,
440.463,-223.83,-0.749823,-0.000936227,0,0,
440.927,-223.806,-0.577601,0.000222416,0,0,
440.927,-223.806,-0.577601,0.000222416,0,0,
439.635,-223.978,-0.470884,-0.000739427,0,0,
439.635,-223.978,-0.470884,-0.000739427,0,0,
440.269,-224.644,-0.366007,-0.000285914,0,0,
440.269,-224.644,-0.366007,-0.000285914,0,0,
439.754,-224.138,-0.33166,9.3261e-05,0,0,
439.754,-224.138,-0.33166,9.3261e-05,0,0,
438.174,-224.532,-0.200385,-0.0020913,0,0,
438.174,-224.532,-0.200385,-0.0020913,0,0,
439.192,-224.938,-0.0789083,-5.04171e-05,0,0,
439.192,-224.938,-0.0789083,-5.04171e-05,0,0,
438.969,-224.868,0.070933,-0.000895298,0,0,
438.969,-224.868,0.070933,-0.000895298,0,0,
439.17,-225.954,0.179094,-0.00172126,0,0,
439.17,-225.954,0.179094,-0.00172126,0,0,
438.301,-225.463,0.48675,0.000547135,0,0,
438.301,-225.463,0.48675,0.000547135,0,0,
438.669,-226.75,0.769822,-0.00104792,0,0,
438.669,-226.75,0.769822,-0.00104792,0,0,
438.948,-227.274,1.10258,0.000826543,0,0,
438.948,-227.274,1.10258,0.000826543,0,0,
438.908,-227.825,1.32,-0.00148949,0,0,
438.908,-227.825,1.32,-0.00148949,0,0,
439.559,-227.259,1.76299,-0.00128668,0,0,
439.559,-227.259,1.76299,-0.00128668,0,0,
440.123,-228.243,2.05681,0.000569711,0,0,
440.123,-228.243,2.05681,0.000569711,0,0,
440.554,-228.289,2.32587,-0.000301931,0,0,
440.554,-228.289,2.32587,-0.000301931,0,0,
440.154,-227.584,2.36497,-0.000710913,0,0,
440.154,-227.584,2.36497,-0.000710913,0,0,
440.23,-227.266,2.53256,-0.000611912,0,0,
440.23,-227.266,2.53256,-0.000611912,0,0,
440.547,-227.943,2.52804,0.000451079,0,0,
440.547,-227.943,2.52804,0.000451079,0,0,
440.484,-227.914,2.43348,0.000590266,0,0,
440.484,-227.914,2.43348,0.000590266,0,0,
439.3,-227.003,2.32376,0.00154729,0,0,
439.3,-227.003,2.32376,0.00154729,0,0,
440.198,-227.962,2.1289,-0.00085101,0,0,
440.198,-227.962,2.1289,-0.00085101,0,0,
439.076,-228.553,1.91221,0.00102376,0,0,
439.076,-228.553,1.91221,0.00102376,0,0,
439.083,-227.997,1.71887,-0.000164226,0,0,
439.083,-227.997,1.71887,-0.000164226,0,0,
438.385,-228.418,1.60997,0.00118452,0,0,
438.385,-228.418,1.60997,0.00118452,0,0,
437.318,-228.286,1.42633,0.00245524,0,0,
437.318,-228.286,1.42633,0.00245524,0,0,
437.706,-228.756,1.28828,0.00221244,0,0,
437.706,-228.756,1.28828,0.00221244,0,0,
437.138,-229.441,1.16737,0.00305217,0,0,
437.138,-229.441,1.16737,0.00305217,0,0,
437.227,-229.777,1.14915,0.00241966,0,0,
437.227,-229.777,1.14915,0.00241966,0,0,
436.384,-228.543,0.992205,0.00168188,0,0,
436.384,-228.543,0.992205,0.00168188,0,0,
435.796,-228.574,0.916809,0.000617293,0,0,
435.796,-228.574,0.916809,0.000617293,0,0,
436.181,-229.25,0.80578,0.00104553,0,0,
436.181,-229.25,0.80578,0.00104553,0,0,
435.239,-228.434,0.721428,0.000590915,0,0,
435.239,-228.434,0.721428,0.000590915,0,0,
435.022,-228.873,0.491642,0.00121548,0,0,
435.022,-228.873,0.491642,0.00121548,0,0,
434.011,-229.319,0.253908,0.00108987,0,0,
434.011,-229.319,0.253908,0.00108987,0,0,
434.502,-228.045,-0.057423,0.00105882,0,0,
434.502,-228.045,-0.057423,0.00105882,0,0,
433.835,-227.379,-0.237667,-0.00186264,0,0,
433.835,-227.379,-0.237667,-0.00186264,0,0,
433.586,-226.715,-0.682536,0.000673392,0,0,
433.586,-226.715,-0.682536,0.000673392,0,0,
433.529,-226.062,-1.014,0.000561004,0,0,
433.529,-226.062,-1.014,0.000561004,0,0,
434.391,-227.167,-1.35788,-0.00123852,0,0,
434.391,-227.167,-1.35788,-0.00123852,0,0,
433.954,-225.258,-1.46733,-0.000598383,0,0,
433.954,-225.258,-1.46733,-0.000598383,0,0,
435.402,-225.702,-1.73591,-0.00042699,0,0,
435.402,-225.702,-1.73591,-0.00042699,0,0,
435.533,-225.922,-1.82105,-0.000716608,0,0,
435.533,-225.922,-1.82105,-0.000716608,0,0,
435.088,-226.199,-1.82679,-0.00166488,0,0,
435.088,-226.199,-1.82679,-0.00166488,0,0,
434.795,-226.324,-1.76417,0.000440346,0,0,
434.795,-226.324,-1.76417,0.000440346,0,0,
433.894,-226.043,-1.62568,-0.00188315,0,0,
433.894,-226.043,-1.62568,-0.00188315,0,0,
434.301,-226.906,-1.44531,0.000405632,0,0,
434.301,-226.906,-1.44531,0.000405632,0,0,
433.245,-226.816,-1.22749,-0.00104735,0,0,
433.245,-226.816,-1.22749,-0.00104735,0,0,
433.414,-225.931,-1.12035,-0.00162498,0,0,
433.414,-225.931,-1.12035,-0.00162498,0,0,
432.828,-226.177,-0.889289,-0.000463161,0,0,
432.828,-226.177,-0.889289,-0.000463161,0,0,
432.221,-226.689,-0.738202,-0.000866274,0,0,
432.221,-226.689,-0.738202,-0.000866274,0,0,
431.72,-226.915,-0.569047,-0.00081943,0,0,
431.72,-226.915,-0.569047,-0.00081943,0,0,
431.756,-226.736,-0.551222,-0.00138592,0,0,
431.756,-226.736,-0.551222,-0.00138592,0,0,
430.644,-227.397,-0.400283,-0.000937194,0,0,
430.644,-227.397,-0.400283,-0.000937194,0,0,
431.052,-227.37,-0.305604,9.01769e-05,0,0,
431.052,-227.37,-0.305604,9.01769e-05,0,0,
430.764,-227.734,-0.225891,-0.000736923,0,0,
430.764,-227.734,-0.225891,-0.000736923,0,0,
430.463,-228.035,-0.165376,0.00103961,0,0,
430.463,-228.035,-0.165376,0.00103961,0,0,
430.083,-228.512,-0.000248414,-0.00117509,0,0,
430.083,-228.512,-0.000248414,-0.00117509,0,0,
429.559,-227.545,0.200091,-0.000609719,0,0,
429.559,-227.545,0.200091,-0.000609719,0,0,
430.773,-229.827,0.414181,-0.00129626,0,0,
430.773,-229.827,0.414181,-0.00129626,0,0,
429.902,-228.99,0.598556,-0.000718133,0,0,
429.902,-228.99,0.598556,-0.000718133,0,0,
429.144,-229.225,0.985907,-0.00054629,0,0,
429.144,-229.225,0.985907,-0.00054629,0,0,
430.63,-230.465,1.32771,-0.00183019,0,0,
430.63,-230.465,1.32771,-0.00183019,0,0,
430.579,-231.439,1.69796,-0.00114185,0,0,
430.579,-231.439,1.69796,-0.00114185,0,0,
430.731,-231.857,1.86877,-0.00132175,0,0,
430.731,-231.857,1.86877,-0.00132175,0,0,
431.289,-230.787,2.21957,-9.0541e-06,0,0,
431.289,-230.787,2.21957,-9.0541e-06,0,0,
432.363,-231.167,2.43741,0.000788756,0,0,
432.363,-231.167,2.43741,0.000788756,0,0,
431.799,-230.504,2.51225,-0.000636487,0,0,
431.799,-230.504,2.51225,-0.000636487,0,0,
431.521,-231.333,2.50304,0.000312218,0,0,
431.521,-231.333,2.50304,0.000312218,0,0,
431.106,-230.365,2.46393,0.00082052,0,0,
431.106,-230.365,2.46393,0.00082052,0,0,
431.143,-230.814,2.34475,-0.000644742,0,0,
431.143,-230.814,2.34475,-0.000644742,0,0,
431.622,-231.252,2.13986,-0.000856176,0,0,
431.622,-231.252,2.13986,-0.000856176,0,0,
430.535,-230.764,2.03291,-7.56265e-05,0,0,
430.535,-230.764,2.03291,-7.56265e-05,0,0,
430.047,-231.939,1.75561,0.00117641,0,0,
430.047,-231.939,1.75561,0.00117641,0,0,
430.204,-231.45,1.59357,-0.000154783,0,0,
430.204,-231.45,1.59357,-0.000154783,0,0,
428.945,-231.587,1.44673,0.0024496,0,0,
428.945,-231.587,1.44673,0.0024496,0,0,
428.814,-231.334,1.37847,-1.01484e-05,0,0,
428.814,-231.334,1.37847,-1.01484e-05,0,0,
428.075,-232.201,1.19196,-0.000403647,0,0,
428.075,-232.201,1.19196,-0.000403647,0,0,
428.413,-232.573,1.10526,0.00303241,0,0,
428.413,-232.573,1.10526,0.00303241,0,0,
427.579,-233.514,1.00579,0.00122668,0,0,
427.579,-233.514,1.00579,0.00122668,0,0,
427.754,-232.29,0.97628,0.000648533,0,0,
427.754,-232.29,0.97628,0.000648533,0,0,
427.014,-232.187,0.81396,-6.93437e-05,0,0,
427.014,-232.187,0.81396,-6.93437e-05,0,0,
426.556,-232.065,0.697498,-8.27377e-05,0,0,
426.556,-232.065,0.697498,-8.27377e-05,0,0,
426.003,-232.491,0.522581,0.00112813,0,0,
426.003,-232.491,0.522581,0.00112813,0,0,
425.576,-230.99,0.377121,0.000503499,0,0,
425.576,-230.99,0.377121,0.000503499,0,0,
425.835,-231.797,0.0659488,-0.000814729,0,0,
425.835,-231.797,0.0659488,-0.000814729,0,0,
424.223,-230.008,-0.281746,4.84448e-05,0,0,
424.223,-230.008,-0.281746,4.84448e-05,0,0,
425.518,-230.778,-0.615993,-0.000754503,0,0,
425.518,-230.778,-0.615993,-0.000754503,0,0,
425.045,-229.851,-0.814967,0.000797681,0,0,
425.045,-229.851,-0.814967,0.000797681,0,0,
425.138,-230.015,-1.24452,-0.000783049,0,0,
425.138,-230.015,-1.24452,-0.000783049,0,0,
426.539,-228.452,-1.52461,0.00131367,0,0,
426.539,-228.452,-1.52461,0.00131367,0,0,
425.79,-229.005,-1.72624,0.000584364,0,0,
425.79,-229.005,-1.72624,0.000584364,0,0,
425.785,-229.41,-1.75466,0.00167145,0,0,
425.785,-229.41,-1.75466,0.00167145,0,0,
427.244,-229.493,-1.84596,-0.000418814,0,0,
427.244,-229.493,-1.84596,-0.000418814,0,0,
425.799,-228.88,-1.79704,0.000862062,0,0,
425.799,-228.88,-1.79704,0.000862062,0,0,
425.532,-229.878,-1.6562,-0.000614208,0,0,
425.532,-229.878,-1.6562,-0.000614208,0,0,
425.513,-229.445,-1.53494,0.000147073,0,0,
425.513,-229.445,-1.53494,0.000147073,0,0,
425.449,-229.321,-1.32251,-0.000735853,0,0,
425.449,-229.321,-1.32251,-0.000735853,0,0,
424.876,-229.4,-1.09988,-0.000541985,0,0,
424.876,-229.4,-1.09988,-0.000541985,0,0,
424.481,-229.34,-0.912656,-0.000479229,0,0,
424.481,-229.34,-0.912656,-0.000479229,0,0,
423.492,-229.748,-0.845979,-0.000799593,0,0,
423.492,-229.748,-0.845979,-0.000799593,0,0,
423.182,-230.026,-0.634619,-0.000830802,0,0,
423.182,-230.026,-0.634619,-0.000830802,0,0,
422.889,-230.393,-0.525264,-0.00290332,0,0,
422.889,-230.393,-0.525264,-0.00290332,0,0,
421.946,-230.645,-0.415426,-0.000924392,0,0,
421.946,-230.645,-0.415426,-0.000924392,0,0,
422.453,-230.84,-0.387131,0.00086299,0,0,
422.453,-230.84,-0.387131,0.00086299,0,0,
421.905,-230.324,-0.275046,-0.000780778,0,0,
421.905,-230.324,-0.275046,-0.000780778,0,0,
421.953,-230.836,-0.148929,-0.000434043,0,0,
421.953,-230.836,-0.148929,-0.000434043,0,0,
421.305,-231.211,-0.0267856,-0.00116001,0,0,
421.305,-231.211,-0.0267856,-0.00116001,0,0,
421.193,-231.507,0.0845534,-0.00120879,0,0,
421.193,-231.507,0.0845534,-0.00120879,0,0,
421.519,-231.564,0.332046,-0.000913529,0,0,
421.519,-231.564,0.332046,-0.000913529,0,0,
420.827,-232.386,0.594707,-2.18237e-07,0,0,
420.827,-232.386,0.594707,-2.18237e-07,0,0,
421.193,-233.321,0.865823,-0.00099914,0,0,
421.193,-233.321,0.865823,-0.00099914,0,0,
421.347,-233.335,1.03246,-0.00145295,0,0,
421.347,-233.335,1.03246,-0.00145295,0,0,
421.34,-234.006,1.36752,-0.000423162,0,0,
421.34,-234.006,1.36752,-0.000423162,0,0,
421.162,-233.97,1.55243,-0.00102468,0,0,
421.162,-233.97,1.55243,-0.00102468,0,0,
421.48,-234.376,1.73705,7.17772e-05,0,0,
421.48,-234.376,1.73705,7.17772e-05,0,0,
421.765,-235.464,1.78439,-0.000481953,0,0,
421.765,-235.464,1.78439,-0.000481953,0,0,
421.676,-234.977,1.96556,-5.35786e-05,0,0,
421.676,-234.977,1.96556,-5.35786e-05,0,0,
421.335,-235.408,2.06874,-0.000914665,0,0,
421.335,-235.408,2.06874,-0.000914665,0,0,
421.854,-235.88,2.17075,-0.00301125,0,0,
421.854,-235.88,2.17075,-0.00301125,0,0,
421.808,-235.205,2.20191,0.00063037,0,0,
421.808,-235.205,2.20191,0.00063037,0,0,
422.061,-235.51,2.295,-0.000199408,0,0,
422.061,-235.51,2.295,-0.000199408,0,0,
421.857,-236.155,2.36339,-0.00171481,0,0,
421.857,-236.155,2.36339,-0.00171481,0,0,
421.498,-236.041,2.4075,-0.000241052,0,0,
421.498,-236.041,2.4075,-0.000241052,0,0,
421.954,-236.161,2.42797,-0.000939126,0,0,
421.954,-236.161,2.42797,-0.000939126,0,0,
422.152,-236.243,2.47268,-0.000939126,0,0,
422.152,-236.243,2.47268,-0.000939126,0,0,
422.188,-236.477,2.50928,-0.000939126,0,0,
422.188,-236.477,2.50928,-0.000939126,0,0,
421.93,-236.907,2.5396,-0.000990658,0,0,
421.93,-236.907,2.5396,-0.000990658,0,0,
421.843,-236.011,2.53998,-0.00084371,0,0,
421.843,-236.011,2.53998,-0.00084371,0,0,
422.023,-236.049,2.56137,4.24693e-05,0,0,
422.023,-236.049,2.56137,4.24693e-05,0,0,
421.834,-237.642,2.57826,0.000718604,0,0,
421.834,-237.642,2.57826,0.000718604,0,0,
421.374,-236.417,2.60883,-0.000154855,0,0,
421.374,-236.417,2.60883,-0.000154855,0,0,
421.312,-236.724,2.62093,4.24693e-05,0,0,
421.312,-236.724,2.62093,4.24693e-05,0,0,
422.014,-237.122,2.58752,-0.000165442,0,0,
422.014,-237.122,2.58752,-0.000165442,0,0,
422.513,-236.194,2.63915,0.000247962,0,0,
422.513,-236.194,2.63915,0.000247962,0,0,
421.639,-238.236,2.65205,0.000718604,0,0,
421.639,-238.236,2.65205,0.000718604,0,0,
422.158,-237.058,2.62654,-0.000524502,0,0,
422.158,-237.058,2.62654,-0.000524502,0,0,
421.835,-236.946,2.65515,-0.00074861,0,0,
421.835,-236.946,2.65515,-0.00074861,0,0,
