N,E,psi,u,v,r
506.948,-166.173,-2.76495,0.000524663,0,0,
507.214,-166.459,-2.79653,0.000586052,0,0,
507.214,-166.459,-2.79653,0.000586052,0,0,
507.505,-165.935,-2.79781,-4.23083e-05,0,0,
507.505,-165.935,-2.79781,-4.23083e-05,0,0,
507.444,-166.276,-2.80516,0.00036374,0,0,
507.444,-166.276,-2.80516,0.00036374,0,0,
507.457,-165.476,-2.78662,-0.000266416,0,0,
507.457,-165.476,-2.78662,-0.000266416,0,0,
507.517,-166.079,-2.80522,0.00036374,0,0,
507.517,-166.079,-2.80522,0.00036374,0,0,
507.287,-165.844,-2.77637,-0.000266416,0,0,
507.287,-165.844,-2.77637,-0.000266416,0,0,
507.348,-166.447,-2.79496,0.00036374,0,0,
507.348,-166.447,-2.79496,0.00036374,0,0,
507.601,-165.886,-2.7996,0.000797768,0,0,
507.601,-165.886,-2.7996,0.000797768,0,0,
506.894,-165.742,-2.78637,-0.000266416,0,0,
506.894,-165.742,-2.78637,-0.000266416,0,0,
507.177,-165.851,-2.80181,-4.23083e-05,0,0,
507.177,-165.851,-2.80181,-4.23083e-05,0,0,
507.338,-165.698,-2.80601,-4.23083e-05,0,0,
507.338,-165.698,-2.80601,-4.23083e-05,0,0,
506.774,-166.151,-2.76708,0.000524663,0,0,
506.774,-166.151,-2.76708,0.000524663,0,0,
507.476,-166.549,-2.80049,0.000316752,0,0,
507.476,-166.549,-2.80049,0.000316752,0,0,
507.331,-165.913,-2.79994,-4.23083e-05,0,0,
507.331,-165.913,-2.79994,-4.23083e-05,0,0,
507.27,-166.254,-2.80729,0.00036374,0,0,
507.27,-166.254,-2.80729,0.00036374,0,0,
507.194,-165.393,-2.77987,-0.000266416,0,0,
507.194,-165.393,-2.77987,-0.000266416,0,0,
507.219,-166.243,-2.80114,0.000586052,0,0,
507.219,-166.243,-2.80114,0.000586052,0,0,
507.287,-166.214,-2.80557,0.00036374,0,0,
507.287,-166.214,-2.80557,0.00036374,0,0,
507.299,-165.414,-2.78703,-0.000266416,0,0,
507.299,-165.414,-2.78703,-0.000266416,0,0,
507.36,-166.017,-2.80563,0.00036374,0,0,
507.36,-166.017,-2.80563,0.00036374,0,0,
507.13,-165.781,-2.77678,-0.000266416,0,0,
507.13,-165.781,-2.77678,-0.000266416,0,0,
507.284,-166.261,-2.79513,-4.23083e-05,0,0,
507.284,-166.261,-2.79513,-4.23083e-05,0,0,
507.446,-166.108,-2.79933,-4.23083e-05,0,0,
507.446,-166.108,-2.79933,-4.23083e-05,0,0,
507.486,-165.693,-2.79227,-0.000266416,0,0,
507.486,-165.693,-2.79227,-0.000266416,0,0,
507.285,-165.843,-2.77491,-0.000266416,0,0,
507.285,-165.843,-2.77491,-0.000266416,0,0,
507.479,-165.988,-2.80486,0.00036374,0,0,
507.479,-165.988,-2.80486,0.00036374,0,0,
507.008,-166.317,-2.7657,0.000524663,0,0,
507.008,-166.317,-2.7657,0.000524663,0,0,
507.31,-166.355,-2.79461,0.00036374,0,0,
507.31,-166.355,-2.79461,0.00036374,0,0,
507.565,-166.079,-2.79856,-4.23083e-05,0,0,
507.565,-166.079,-2.79856,-4.23083e-05,0,0,
506.884,-166.036,-2.7975,0.00036374,0,0,
506.884,-166.036,-2.7975,0.00036374,0,0,
507.139,-165.76,-2.80146,-4.23083e-05,0,0,
507.139,-165.76,-2.80146,-4.23083e-05,0,0,
507.078,-166.101,-2.80881,0.00036374,0,0,
507.078,-166.101,-2.80881,0.00036374,0,0,
507.152,-165.529,-2.78,-0.000361516,0,0,
507.152,-165.529,-2.78,-0.000361516,0,0,
507.151,-165.904,-2.80886,0.00036374,0,0,
507.151,-165.904,-2.80886,0.00036374,0,0,
506.983,-165.896,-2.76974,-0.000361516,0,0,
506.983,-165.896,-2.76974,-0.000361516,0,0,
507.382,-166.632,-2.80311,0.000316752,0,0,
507.382,-166.632,-2.80311,0.000316752,0,0,
507.237,-165.996,-2.80256,-4.23083e-05,0,0,
507.237,-165.996,-2.80256,-4.23083e-05,0,0,
507.277,-165.581,-2.79551,-0.000266416,0,0,
507.277,-165.581,-2.79551,-0.000266416,0,0,
506.834,-166.295,-2.76783,0.000524663,0,0,
506.834,-166.295,-2.76783,0.000524663,0,0,
507.23,-166.21,-2.7965,-4.23083e-05,0,0,
507.23,-166.21,-2.7965,-4.23083e-05,0,0,
507.391,-166.057,-2.80069,-4.23083e-05,0,0,
507.391,-166.057,-2.80069,-4.23083e-05,0,0,
507.431,-165.642,-2.79364,-0.000266416,0,0,
507.431,-165.642,-2.79364,-0.000266416,0,0,
507.23,-165.792,-2.77627,-0.000266416,0,0,
507.23,-165.792,-2.77627,-0.000266416,0,0,
507.29,-166.395,-2.79487,0.00036374,0,0,
507.29,-166.395,-2.79487,0.00036374,0,0,
507.545,-166.119,-2.79882,-4.23083e-05,0,0,
507.545,-166.119,-2.79882,-4.23083e-05,0,0,
507.586,-165.704,-2.79177,-0.000266416,0,0,
507.586,-165.704,-2.79177,-0.000266416,0,0,
506.374,-166.245,-2.79147,0.000458149,0,0,
506.374,-166.245,-2.79147,0.000458149,0,0,
507.187,-165.77,-2.80615,0.00036374,0,0,
507.187,-165.77,-2.80615,0.00036374,0,0,
506.716,-166.099,-2.76699,0.000524663,0,0,
506.716,-166.099,-2.76699,0.000524663,0,0,
507.418,-166.498,-2.80039,0.000316752,0,0,
507.418,-166.498,-2.80039,0.000316752,0,0,
507.273,-165.862,-2.79985,-4.23083e-05,0,0,
507.273,-165.862,-2.79985,-4.23083e-05,0,0,
507.212,-166.203,-2.8072,0.00036374,0,0,
507.212,-166.203,-2.8072,0.00036374,0,0,
507.137,-165.341,-2.77977,-0.000266416,0,0,
507.137,-165.341,-2.77977,-0.000266416,0,0,
507.161,-166.192,-2.80105,0.000586052,0,0,
507.161,-166.192,-2.80105,0.000586052,0,0,
507.229,-166.162,-2.80548,0.00036374,0,0,
507.229,-166.162,-2.80548,0.00036374,0,0,
507.242,-165.362,-2.78694,-0.000266416,0,0,
507.242,-165.362,-2.78694,-0.000266416,0,0,
507.267,-166.213,-2.80821,0.000586052,0,0,
507.267,-166.213,-2.80821,0.000586052,0,0,
507.073,-165.73,-2.77668,-0.000266416,0,0,
507.073,-165.73,-2.77668,-0.000266416,0,0,
507.227,-166.21,-2.79504,-4.23083e-05,0,0,
507.227,-166.21,-2.79504,-4.23083e-05,0,0,
507.388,-166.057,-2.79923,-4.23083e-05,0,0,
507.388,-166.057,-2.79923,-4.23083e-05,0,0,
507.456,-166.027,-2.80366,0.00036374,0,0,
507.456,-166.027,-2.80366,0.00036374,0,0,
507.227,-165.792,-2.77481,-0.000266416,0,0,
507.227,-165.792,-2.77481,-0.000266416,0,0,
507.422,-165.936,-2.80477,0.00036374,0,0,
507.422,-165.936,-2.80477,0.00036374,0,0,
506.95,-166.266,-2.7656,0.000524663,0,0,
506.95,-166.266,-2.7656,0.000524663,0,0,
507.217,-166.552,-2.79719,0.000586052,0,0,
507.217,-166.552,-2.79719,0.000586052,0,0,
507.508,-166.028,-2.79846,-4.23083e-05,0,0,
507.508,-166.028,-2.79846,-4.23083e-05,0,0,
507.576,-165.998,-2.8029,0.00036374,0,0,
507.576,-165.998,-2.8029,0.00036374,0,0,
506.336,-166.154,-2.79112,0.000458149,0,0,
506.336,-166.154,-2.79112,0.000458149,0,0,
507.02,-166.05,-2.80871,0.00036374,0,0,
507.02,-166.05,-2.80871,0.00036374,0,0,
507.156,-165.705,-2.76963,-0.000361516,0,0,
507.156,-165.705,-2.76963,-0.000361516,0,0,
507.119,-166.328,-2.80118,0.000586052,0,0,
507.119,-166.328,-2.80118,0.000586052,0,0,
507.316,-165.927,-2.80269,0.00036374,0,0,
507.316,-165.927,-2.80269,0.00036374,0,0,
507.087,-165.692,-2.77384,-0.000266416,0,0,
507.087,-165.692,-2.77384,-0.000266416,0,0,
507.246,-166.084,-2.80647,0.000586052,0,0,
507.246,-166.084,-2.80647,0.000586052,0,0,
506.81,-166.166,-2.76463,0.000524663,0,0,
506.81,-166.166,-2.76463,0.000524663,0,0,
507.077,-166.452,-2.79622,0.000586052,0,0,
507.077,-166.452,-2.79622,0.000586052,0,0,
507.368,-165.928,-2.79749,-4.23083e-05,0,0,
507.368,-165.928,-2.79749,-4.23083e-05,0,0,
507.307,-166.269,-2.80484,0.00036374,0,0,
507.307,-166.269,-2.80484,0.00036374,0,0,
507.319,-165.469,-2.7863,-0.000266416,0,0,
507.319,-165.469,-2.7863,-0.000266416,0,0,
507.379,-166.072,-2.8049,0.00036374,0,0,
507.379,-166.072,-2.8049,0.00036374,0,0,
507.15,-165.837,-2.77605,-0.000266416,0,0,
507.15,-165.837,-2.77605,-0.000266416,0,0,
507.304,-166.317,-2.7944,-4.23083e-05,0,0,
507.304,-166.317,-2.7944,-4.23083e-05,0,0,
507.464,-165.879,-2.79928,0.000797768,0,0,
507.464,-165.879,-2.79928,0.000797768,0,0,
507.506,-165.749,-2.79154,-0.000266416,0,0,
507.506,-165.749,-2.79154,-0.000266416,0,0,
507.304,-165.899,-2.77418,-0.000266416,0,0,
507.304,-165.899,-2.77418,-0.000266416,0,0,
507.392,-165.766,-2.8157,-0.00037679,0,0,
507.392,-165.766,-2.8157,-0.00037679,0,0,
506.646,-166.515,-2.77628,0.000458149,0,0,
506.646,-166.515,-2.77628,0.000458149,0,0,
507.33,-166.411,-2.79387,0.00036374,0,0,
507.33,-166.411,-2.79387,0.00036374,0,0,
507.584,-165.851,-2.79852,0.000797768,0,0,
507.584,-165.851,-2.79852,0.000797768,0,0,
506.904,-166.092,-2.79677,0.00036374,0,0,
506.904,-166.092,-2.79677,0.00036374,0,0,
507.159,-165.816,-2.80072,-4.23083e-05,0,0,
507.159,-165.816,-2.80072,-4.23083e-05,0,0,
507.227,-165.786,-2.80516,0.00036374,0,0,
507.227,-165.786,-2.80516,0.00036374,0,0,
506.756,-166.115,-2.76599,0.000524663,0,0,
506.756,-166.115,-2.76599,0.000524663,0,0,
507.458,-166.514,-2.7994,0.000316752,0,0,
507.458,-166.514,-2.7994,0.000316752,0,0,
507.313,-165.877,-2.79885,-4.23083e-05,0,0,
507.313,-165.877,-2.79885,-4.23083e-05,0,0,
507.252,-166.219,-2.8062,0.00036374,0,0,
507.252,-166.219,-2.8062,0.00036374,0,0,
507.265,-165.418,-2.78767,-0.000266416,0,0,
507.265,-165.418,-2.78767,-0.000266416,0,0,
507.325,-166.022,-2.80626,0.00036374,0,0,
507.325,-166.022,-2.80626,0.00036374,0,0,
506.854,-166.351,-2.7671,0.000524663,0,0,
506.854,-166.351,-2.7671,0.000524663,0,0,
507.249,-166.266,-2.79577,-4.23083e-05,0,0,
507.249,-166.266,-2.79577,-4.23083e-05,0,0,
507.411,-166.113,-2.79996,-4.23083e-05,0,0,
507.411,-166.113,-2.79996,-4.23083e-05,0,0,
507.451,-165.698,-2.79291,-0.000266416,0,0,
507.451,-165.698,-2.79291,-0.000266416,0,0,
507.25,-165.848,-2.77554,-0.000266416,0,0,
507.25,-165.848,-2.77554,-0.000266416,0,0,
507.31,-166.451,-2.79413,0.00036374,0,0,
507.31,-166.451,-2.79413,0.00036374,0,0,
507.564,-165.89,-2.79878,0.000797768,0,0,
507.564,-165.89,-2.79878,0.000797768,0,0,
506.856,-165.747,-2.78555,-0.000266416,0,0,
506.856,-165.747,-2.78555,-0.000266416,0,0,
507.139,-165.856,-2.80099,-4.23083e-05,0,0,
507.139,-165.856,-2.80099,-4.23083e-05,0,0,
507.207,-165.826,-2.80542,0.00036374,0,0,
507.207,-165.826,-2.80542,0.00036374,0,0,
506.736,-166.155,-2.76625,0.000524663,0,0,
506.736,-166.155,-2.76625,0.000524663,0,0,
507.438,-166.553,-2.79966,0.000316752,0,0,
507.438,-166.553,-2.79966,0.000316752,0,0,
507.164,-166.288,-2.80203,-4.23083e-05,0,0,
507.164,-166.288,-2.80203,-4.23083e-05,0,0,
507.083,-165.611,-2.78373,-0.000266416,0,0,
507.083,-165.611,-2.78373,-0.000266416,0,0,
507.143,-166.214,-2.80233,0.00036374,0,0,
507.143,-166.214,-2.80233,0.00036374,0,0,
507.277,-165.676,-2.79504,-0.000266416,0,0,
507.277,-165.676,-2.79504,-0.000266416,0,0,
507.075,-165.826,-2.77767,-0.000266416,0,0,
507.075,-165.826,-2.77767,-0.000266416,0,0,
507.229,-166.306,-2.79603,-4.23083e-05,0,0,
507.229,-166.306,-2.79603,-4.23083e-05,0,0,
507.389,-165.869,-2.80091,0.000797768,0,0,
507.389,-165.869,-2.80091,0.000797768,0,0,
507.431,-165.738,-2.79317,-0.000266416,0,0,
507.431,-165.738,-2.79317,-0.000266416,0,0,
507.23,-165.888,-2.7758,-0.000266416,0,0,
507.23,-165.888,-2.7758,-0.000266416,0,0,
507.29,-166.491,-2.7944,0.00036374,0,0,
507.29,-166.491,-2.7944,0.00036374,0,0,
507.544,-165.93,-2.79904,0.000797768,0,0,
507.544,-165.93,-2.79904,0.000797768,0,0,
506.836,-165.787,-2.78581,-0.000266416,0,0,
506.836,-165.787,-2.78581,-0.000266416,0,0,
507.119,-165.895,-2.80125,-4.23083e-05,0,0,
507.119,-165.895,-2.80125,-4.23083e-05,0,0,
507.281,-165.742,-2.80544,-4.23083e-05,0,0,
507.281,-165.742,-2.80544,-4.23083e-05,0,0,
506.716,-166.195,-2.76651,0.000524663,0,0,
506.716,-166.195,-2.76651,0.000524663,0,0,
507.418,-166.593,-2.79992,0.000316752,0,0,
507.418,-166.593,-2.79992,0.000316752,0,0,
507.273,-165.957,-2.79938,-4.23083e-05,0,0,
507.273,-165.957,-2.79938,-4.23083e-05,0,0,
507.341,-165.927,-2.80381,0.00036374,0,0,
507.341,-165.927,-2.80381,0.00036374,0,0,
506.87,-166.257,-2.76464,0.000524663,0,0,
506.87,-166.257,-2.76464,0.000524663,0,0,
507.137,-166.543,-2.79623,0.000586052,0,0,
507.137,-166.543,-2.79623,0.000586052,0,0,
507.427,-166.019,-2.79751,-4.23083e-05,0,0,
507.427,-166.019,-2.79751,-4.23083e-05,0,0,
507.495,-165.989,-2.80194,0.00036374,0,0,
507.495,-165.989,-2.80194,0.00036374,0,0,
506.255,-166.145,-2.79016,0.000458149,0,0,
506.255,-166.145,-2.79016,0.000458149,0,0,
506.94,-166.041,-2.80775,0.00036374,0,0,
506.94,-166.041,-2.80775,0.00036374,0,0,
507.014,-165.468,-2.77894,-0.000361516,0,0,
507.014,-165.468,-2.77894,-0.000361516,0,0,
506.977,-166.091,-2.81049,0.000586052,0,0,
506.977,-166.091,-2.81049,0.000586052,0,0,
506.845,-165.836,-2.76869,-0.000361516,0,0,
506.845,-165.836,-2.76869,-0.000361516,0,0,
507.244,-166.571,-2.80205,0.000316752,0,0,
507.244,-166.571,-2.80205,0.000316752,0,0,
507.099,-165.935,-2.80151,-4.23083e-05,0,0,
507.099,-165.935,-2.80151,-4.23083e-05,0,0,
507.139,-165.52,-2.79446,-0.000266416,0,0,
507.139,-165.52,-2.79446,-0.000266416,0,0,
506.696,-166.235,-2.76678,0.000524663,0,0,
506.696,-166.235,-2.76678,0.000524663,0,0,
507.091,-166.15,-2.79544,-4.23083e-05,0,0,
507.091,-166.15,-2.79544,-4.23083e-05,0,0,
507.253,-165.997,-2.79964,-4.23083e-05,0,0,
507.253,-165.997,-2.79964,-4.23083e-05,0,0,
507.321,-165.967,-2.80407,0.00036374,0,0,
507.321,-165.967,-2.80407,0.00036374,0,0,
507.092,-165.732,-2.77522,-0.000266416,0,0,
507.092,-165.732,-2.77522,-0.000266416,0,0,
507.117,-166.583,-2.79649,0.000586052,0,0,
507.117,-166.583,-2.79649,0.000586052,0,0,
507.407,-166.059,-2.79777,-4.23083e-05,0,0,
507.407,-166.059,-2.79777,-4.23083e-05,0,0,
507.475,-166.029,-2.8022,0.00036374,0,0,
507.475,-166.029,-2.8022,0.00036374,0,0,
506.235,-166.185,-2.79042,0.000458149,0,0,
506.235,-166.185,-2.79042,0.000458149,0,0,
506.92,-166.081,-2.80801,0.00036374,0,0,
506.92,-166.081,-2.80801,0.00036374,0,0,
506.994,-165.508,-2.77921,-0.000361516,0,0,
506.994,-165.508,-2.77921,-0.000361516,0,0,
506.993,-165.884,-2.80807,0.00036374,0,0,
506.993,-165.884,-2.80807,0.00036374,0,0,
506.825,-165.876,-2.76895,-0.000361516,0,0,
506.825,-165.876,-2.76895,-0.000361516,0,0,
507.353,-166.24,-2.7994,0.000316752,0,0,
507.353,-166.24,-2.7994,0.000316752,0,0,
506.985,-166.099,-2.80201,0.00036374,0,0,
506.985,-166.099,-2.80201,0.00036374,0,0,
507.119,-165.56,-2.79472,-0.000266416,0,0,
507.119,-165.56,-2.79472,-0.000266416,0,0,
506.979,-165.938,-2.76708,-0.000361516,0,0,
506.979,-165.938,-2.76708,-0.000361516,0,0,
507.071,-166.19,-2.79571,-4.23083e-05,0,0,
507.071,-166.19,-2.79571,-4.23083e-05,0,0,
507.233,-166.037,-2.7999,-4.23083e-05,0,0,
507.233,-166.037,-2.7999,-4.23083e-05,0,0,
507.273,-165.622,-2.79285,-0.000266416,0,0,
507.273,-165.622,-2.79285,-0.000266416,0,0,
507.072,-165.772,-2.77548,-0.000266416,0,0,
507.072,-165.772,-2.77548,-0.000266416,0,0,
507.132,-166.375,-2.79407,0.00036374,0,0,
507.132,-166.375,-2.79407,0.00036374,0,0,
507.387,-166.099,-2.79803,-4.23083e-05,0,0,
507.387,-166.099,-2.79803,-4.23083e-05,0,0,
507.455,-166.069,-2.80246,0.00036374,0,0,
507.455,-166.069,-2.80246,0.00036374,0,0,
506.215,-166.225,-2.79068,0.000458149,0,0,
506.215,-166.225,-2.79068,0.000458149,0,0,
506.993,-165.997,-2.80804,-4.23083e-05,0,0,
506.993,-165.997,-2.80804,-4.23083e-05,0,0,
506.974,-165.548,-2.77947,-0.000361516,0,0,
506.974,-165.548,-2.77947,-0.000361516,0,0,
506.973,-165.924,-2.80833,0.00036374,0,0,
506.973,-165.924,-2.80833,0.00036374,0,0,
506.805,-165.916,-2.76921,-0.000361516,0,0,
506.805,-165.916,-2.76921,-0.000361516,0,0,
507.333,-166.28,-2.79966,0.000316752,0,0,
507.333,-166.28,-2.79966,0.000316752,0,0,
506.965,-166.138,-2.80227,0.00036374,0,0,
506.965,-166.138,-2.80227,0.00036374,0,0,
507.099,-165.6,-2.79498,-0.000266416,0,0,
507.099,-165.6,-2.79498,-0.000266416,0,0,
506.959,-165.977,-2.76734,-0.000361516,0,0,
506.959,-165.977,-2.76734,-0.000361516,0,0,
507.051,-166.23,-2.79597,-4.23083e-05,0,0,
507.051,-166.23,-2.79597,-4.23083e-05,0,0,
507.213,-166.077,-2.80016,-4.23083e-05,0,0,
507.213,-166.077,-2.80016,-4.23083e-05,0,0,
507.253,-165.662,-2.79311,-0.000266416,0,0,
507.253,-165.662,-2.79311,-0.000266416,0,0,
507.052,-165.812,-2.77574,-0.000266416,0,0,
507.052,-165.812,-2.77574,-0.000266416,0,0,
507.206,-166.291,-2.7941,-4.23083e-05,0,0,
507.206,-166.291,-2.7941,-4.23083e-05,0,0,
507.367,-166.138,-2.79829,-4.23083e-05,0,0,
507.367,-166.138,-2.79829,-4.23083e-05,0,0,
507.435,-166.109,-2.80272,0.00036374,0,0,
507.435,-166.109,-2.80272,0.00036374,0,0,
506.82,-165.557,-2.78994,-0.000266416,0,0,
506.82,-165.557,-2.78994,-0.000266416,0,0,
507.103,-165.666,-2.80538,-4.23083e-05,0,0,
507.103,-165.666,-2.80538,-4.23083e-05,0,0,
506.538,-166.119,-2.76645,0.000524663,0,0,
506.538,-166.119,-2.76645,0.000524663,0,0,
507.749,-166.499,-2.80523,0.000316752,0,0,
507.749,-166.499,-2.80523,0.000316752,0,0,
506.734,-165.588,-2.78796,-0.000266416,0,0,
506.734,-165.588,-2.78796,-0.000266416,0,0,
507.017,-165.697,-2.80339,-4.23083e-05,0,0,
507.017,-165.697,-2.80339,-4.23083e-05,0,0,
506.955,-166.038,-2.81074,0.00036374,0,0,
506.955,-166.038,-2.81074,0.00036374,0,0,
507.091,-165.692,-2.77166,-0.000361516,0,0,
507.091,-165.692,-2.77166,-0.000361516,0,0,
507.054,-166.316,-2.80321,0.000586052,0,0,
507.054,-166.316,-2.80321,0.000586052,0,0,
507.251,-165.915,-2.80472,0.00036374,0,0,
507.251,-165.915,-2.80472,0.00036374,0,0,
506.78,-166.244,-2.76556,0.000524663,0,0,
506.78,-166.244,-2.76556,0.000524663,0,0,
507.047,-166.53,-2.79715,0.000586052,0,0,
507.047,-166.53,-2.79715,0.000586052,0,0,
507.338,-166.007,-2.79842,-4.23083e-05,0,0,
507.338,-166.007,-2.79842,-4.23083e-05,0,0,
507.276,-166.348,-2.80577,0.00036374,0,0,
507.276,-166.348,-2.80577,0.00036374,0,0,
507.201,-165.486,-2.77835,-0.000266416,0,0,
507.201,-165.486,-2.77835,-0.000266416,0,0,
507.226,-166.337,-2.79962,0.000586052,0,0,
507.226,-166.337,-2.79962,0.000586052,0,0,
507.293,-166.307,-2.80405,0.00036374,0,0,
507.293,-166.307,-2.80405,0.00036374,0,0,
507.306,-165.507,-2.78551,-0.000266416,0,0,
507.306,-165.507,-2.78551,-0.000266416,0,0,
507.366,-166.11,-2.80411,0.00036374,0,0,
507.366,-166.11,-2.80411,0.00036374,0,0,
507.137,-165.875,-2.77526,-0.000266416,0,0,
507.137,-165.875,-2.77526,-0.000266416,0,0,
507.332,-166.02,-2.80521,0.00036374,0,0,
507.332,-166.02,-2.80521,0.00036374,0,0,
506.86,-166.349,-2.76605,0.000524663,0,0,
506.86,-166.349,-2.76605,0.000524663,0,0,
507.162,-166.387,-2.79495,0.00036374,0,0,
507.162,-166.387,-2.79495,0.00036374,0,0,
507.418,-166.111,-2.79891,-4.23083e-05,0,0,
507.418,-166.111,-2.79891,-4.23083e-05,0,0,
506.708,-165.683,-2.78637,-0.000266416,0,0,
506.708,-165.683,-2.78637,-0.000266416,0,0,
506.992,-165.792,-2.80181,-4.23083e-05,0,0,
506.992,-165.792,-2.80181,-4.23083e-05,0,0,
507.059,-165.762,-2.80624,0.00036374,0,0,
507.059,-165.762,-2.80624,0.00036374,0,0,
506.588,-166.091,-2.76707,0.000524663,0,0,
506.588,-166.091,-2.76707,0.000524663,0,0,
507.29,-166.49,-2.80048,0.000316752,0,0,
507.29,-166.49,-2.80048,0.000316752,0,0,
507.146,-165.854,-2.79994,-4.23083e-05,0,0,
507.146,-165.854,-2.79994,-4.23083e-05,0,0,
507.085,-166.195,-2.80729,0.00036374,0,0,
507.085,-166.195,-2.80729,0.00036374,0,0,
507.07,-165.561,-2.76959,-0.000361516,0,0,
507.07,-165.561,-2.76959,-0.000361516,0,0,
507.034,-166.184,-2.80113,0.000586052,0,0,
507.034,-166.184,-2.80113,0.000586052,0,0,
507.102,-166.154,-2.80557,0.00036374,0,0,
507.102,-166.154,-2.80557,0.00036374,0,0,
507.114,-165.354,-2.78703,-0.000266416,0,0,
507.114,-165.354,-2.78703,-0.000266416,0,0,
507.139,-166.205,-2.8083,0.000586052,0,0,
507.139,-166.205,-2.8083,0.000586052,0,0,
506.703,-166.286,-2.76646,0.000524663,0,0,
506.703,-166.286,-2.76646,0.000524663,0,0,
507.005,-166.325,-2.79537,0.00036374,0,0,
507.005,-166.325,-2.79537,0.00036374,0,0,
507.261,-166.049,-2.79932,-4.23083e-05,0,0,
507.261,-166.049,-2.79932,-4.23083e-05,0,0,
507.329,-166.019,-2.80375,0.00036374,0,0,
507.329,-166.019,-2.80375,0.00036374,0,0,
507.099,-165.783,-2.7749,-0.000266416,0,0,
507.099,-165.783,-2.7749,-0.000266416,0,0,
507.259,-166.176,-2.80753,0.000586052,0,0,
507.259,-166.176,-2.80753,0.000586052,0,0,
506.823,-166.258,-2.76569,0.000524663,0,0,
506.823,-166.258,-2.76569,0.000524663,0,0,
507.089,-166.543,-2.79728,0.000586052,0,0,
507.089,-166.543,-2.79728,0.000586052,0,0,
507.38,-166.02,-2.79855,-4.23083e-05,0,0,
507.38,-166.02,-2.79855,-4.23083e-05,0,0,
507.448,-165.99,-2.80298,0.00036374,0,0,
507.448,-165.99,-2.80298,0.00036374,0,0,
506.208,-166.146,-2.79121,0.000458149,0,0,
506.208,-166.146,-2.79121,0.000458149,0,0,
506.893,-166.042,-2.8088,0.00036374,0,0,
506.893,-166.042,-2.8088,0.00036374,0,0,
507.028,-165.697,-2.76972,-0.000361516,0,0,
507.028,-165.697,-2.76972,-0.000361516,0,0,
506.992,-166.32,-2.80126,0.000586052,0,0,
506.992,-166.32,-2.80126,0.000586052,0,0,
507.059,-166.29,-2.8057,0.00036374,0,0,
507.059,-166.29,-2.8057,0.00036374,0,0,
507.072,-165.49,-2.78716,-0.000266416,0,0,
507.072,-165.49,-2.78716,-0.000266416,0,0,
507.132,-166.093,-2.80575,0.00036374,0,0,
507.132,-166.093,-2.80575,0.00036374,0,0,
506.903,-165.858,-2.7769,-0.000266416,0,0,
506.903,-165.858,-2.7769,-0.000266416,0,0,
507.057,-166.337,-2.79526,-4.23083e-05,0,0,
507.057,-166.337,-2.79526,-4.23083e-05,0,0,
507.217,-165.9,-2.80014,0.000797768,0,0,
507.217,-165.9,-2.80014,0.000797768,0,0,
507.259,-165.77,-2.7924,-0.000266416,0,0,
507.259,-165.77,-2.7924,-0.000266416,0,0,
507.299,-165.355,-2.78535,-0.000266416,0,0,
507.299,-165.355,-2.78535,-0.000266416,0,0,
507.324,-166.205,-2.80662,0.000586052,0,0,
507.324,-166.205,-2.80662,0.000586052,0,0,
506.506,-166.43,-2.77609,0.000458149,0,0,
506.506,-166.43,-2.77609,0.000458149,0,0,
507.155,-166.573,-2.79636,0.000586052,0,0,
507.155,-166.573,-2.79636,0.000586052,0,0,
507.352,-166.172,-2.79788,0.00036374,0,0,
507.352,-166.172,-2.79788,0.00036374,0,0,
506.764,-166.006,-2.79658,0.00036374,0,0,
506.764,-166.006,-2.79658,0.00036374,0,0,
507.019,-165.73,-2.80054,-4.23083e-05,0,0,
507.019,-165.73,-2.80054,-4.23083e-05,0,0,
506.958,-166.071,-2.80789,0.00036374,0,0,
506.958,-166.071,-2.80789,0.00036374,0,0,
507.032,-165.499,-2.77908,-0.000361516,0,0,
507.032,-165.499,-2.77908,-0.000361516,0,0,
506.995,-166.122,-2.81062,0.000586052,0,0,
506.995,-166.122,-2.81062,0.000586052,0,0,
506.56,-166.203,-2.76878,0.000524663,0,0,
506.56,-166.203,-2.76878,0.000524663,0,0,
507.262,-166.602,-2.80219,0.000316752,0,0,
507.262,-166.602,-2.80219,0.000316752,0,0,
507.117,-165.966,-2.80164,-4.23083e-05,0,0,
507.117,-165.966,-2.80164,-4.23083e-05,0,0,
507.157,-165.551,-2.79459,-0.000266416,0,0,
507.157,-165.551,-2.79459,-0.000266416,0,0,
506.714,-166.265,-2.76691,0.000524663,0,0,
506.714,-166.265,-2.76691,0.000524663,0,0,
507.016,-166.304,-2.79582,0.00036374,0,0,
507.016,-166.304,-2.79582,0.00036374,0,0,
507.271,-166.027,-2.79977,-4.23083e-05,0,0,
507.271,-166.027,-2.79977,-4.23083e-05,0,0,
507.339,-165.998,-2.8042,0.00036374,0,0,
507.339,-165.998,-2.8042,0.00036374,0,0,
506.486,-166.47,-2.77635,0.000458149,0,0,
506.486,-166.47,-2.77635,0.000458149,0,0,
507.135,-166.613,-2.79662,0.000586052,0,0,
507.135,-166.613,-2.79662,0.000586052,0,0,
507.425,-166.089,-2.7979,-4.23083e-05,0,0,
507.425,-166.089,-2.7979,-4.23083e-05,0,0,
506.744,-166.046,-2.79684,0.00036374,0,0,
506.744,-166.046,-2.79684,0.00036374,0,0,
506.999,-165.77,-2.8008,-4.23083e-05,0,0,
